state_name,district_name_raw,district_name_clean,lgd_district_code,year,fluoride_avg,ph_avg,hardness_avg,contamination_index,num_stations,match_confidence
GUJARAT,SURAT,Surat,459.0,2014,0.5804347826086956,7.734782608695652,395.2173913043478,1,46,100.0
GUJARAT,SURAT,Surat,459.0,2015,0.5852941176470587,7.963529411764705,370.0,1,46,100.0
GUJARAT,SURAT,Surat,459.0,2016,0.6266666666666667,7.973333333333334,413.030303030303,2,46,100.0
GUJARAT,SURAT,Surat,459.0,2017,0.5625,7.945,305.0,2,46,100.0
GUJARAT,SURAT,Surat,459.0,2018,0.6178260869565217,8.237391304347826,298.7826086956522,2,46,100.0
GUJARAT,SURENDRANAGAR,Surendranagar,460.0,2011,1.441111111111111,7.968518518518518,1048.148148148148,2,53,100.0
GUJARAT,SURENDRANAGAR,Surendranagar,460.0,2012,1.2504,7.8704,880.8,2,53,100.0
GUJARAT,SURENDRANAGAR,Surendranagar,460.0,2013,0.6376,8.015161290322581,533.5483870967741,2,53,100.0
GUJARAT,SURENDRANAGAR,Surendranagar,460.0,2014,1.3760869565217393,8.078260869565216,700.8695652173913,2,53,100.0
GUJARAT,SURENDRANAGAR,Surendranagar,460.0,2015,0.9882142857142858,8.048928571428572,406.7857142857143,1,53,100.0
GUJARAT,SURENDRANAGAR,Surendranagar,460.0,2016,0.9992307692307693,8.082307692307692,422.6923076923077,3,53,100.0
GUJARAT,SURENDRANAGAR,Surendranagar,460.0,2017,1.044090909090909,8.021363636363636,514.0909090909091,2,53,100.0
GUJARAT,SURENDRANAGAR,Surendranagar,460.0,2018,1.4936363636363637,7.71409090909091,754.5454545454545,3,53,100.0
GUJARAT,TAPI,Tapi,641.0,2011,0.377,7.845000000000001,340.0,1,22,100.0
GUJARAT,TAPI,Tapi,641.0,2012,0.34714285714285714,8.26142857142857,321.42857142857144,1,22,100.0
GUJARAT,TAPI,Tapi,641.0,2013,0.33285714285714285,8.065714285714284,337.14285714285717,1,22,100.0
GUJARAT,TAPI,Tapi,641.0,2014,0.31416666666666665,7.7250000000000005,335.8333333333333,1,22,100.0
GUJARAT,TAPI,Tapi,641.0,2015,0.43,7.904000000000001,245.0,1,22,100.0
GUJARAT,TAPI,Tapi,641.0,2016,0.55,7.882857142857143,273.2857142857143,2,22,100.0
GUJARAT,TAPI,Tapi,641.0,2017,0.41125,7.87375,241.25,1,22,100.0
GUJARAT,TAPI,Tapi,641.0,2018,0.47000000000000003,7.996,249.0,1,22,100.0
GUJARAT,THE DANGS,Dangs,444.0,2011,0.23176470588235293,7.99764705882353,202.35294117647058,1,28,71.42857142857143
GUJARAT,THE DANGS,Dangs,444.0,2012,0.1775,8.176923076923076,253.84615384615384,1,28,71.42857142857143
GUJARAT,THE DANGS,Dangs,444.0,2013,0.13285714285714287,7.885454545454545,210.9090909090909,1,28,71.42857142857143
GUJARAT,THE DANGS,Dangs,444.0,2014,0.17750000000000002,7.6735,211.5,1,28,71.42857142857143
GUJARAT,THE DANGS,Dangs,444.0,2015,0.215625,7.955,207.5,1,28,71.42857142857143
GUJARAT,THE DANGS,Dangs,444.0,2016,0.19086956521739132,8.150434782608697,188.69565217391303,0,28,71.42857142857143
GUJARAT,THE DANGS,Dangs,444.0,2017,0.18166666666666667,7.822777777777778,222.22222222222223,2,28,71.42857142857143
GUJARAT,THE DANGS,Dangs,444.0,2018,0.2731578947368421,8.111052631578948,198.94736842105263,0,28,71.42857142857143
GUJARAT,VADODARA,Vadodara,461.0,2011,1.0914285714285714,7.854761904761904,368.0952380952381,2,53,100.0
GUJARAT,VADODARA,Vadodara,461.0,2012,0.9863636363636363,8.040869565217392,537.3913043478261,2,53,100.0
GUJARAT,VADODARA,Vadodara,461.0,2013,0.9454545454545454,7.837272727272727,442.27272727272725,1,53,100.0
GUJARAT,VADODARA,Vadodara,461.0,2014,0.9436666666666667,8.0,477.3333333333333,1,53,100.0
GUJARAT,VADODARA,Vadodara,461.0,2015,0.9311538461538462,8.213076923076922,500.0,1,53,100.0
GUJARAT,VADODARA,Vadodara,461.0,2016,1.0324137931034483,8.003103448275862,427.2413793103448,2,53,100.0
GUJARAT,VADODARA,Vadodara,461.0,2017,1.0885714285714285,8.101428571428572,461.07142857142856,2,53,100.0
GUJARAT,VADODARA,Vadodara,461.0,2018,0.9426666666666667,7.7780000000000005,333.0,3,53,100.0
GUJARAT,VALSAD,Valsad,462.0,2011,0.23692307692307693,8.00923076923077,303.84615384615387,1,28,100.0
GUJARAT,VALSAD,Valsad,462.0,2012,0.264,8.1575,347.5,1,28,100.0
GUJARAT,VALSAD,Valsad,462.0,2013,0.33999999999999997,7.74909090909091,244.54545454545453,1,28,100.0
GUJARAT,VALSAD,Valsad,462.0,2014,0.232,7.806666666666667,280.6666666666667,1,28,100.0
GUJARAT,VALSAD,Valsad,462.0,2015,0.3090909090909091,8.123636363636363,262.72727272727275,1,28,100.0
GUJARAT,VALSAD,Valsad,462.0,2016,0.40608695652173915,7.976521739130435,256.95652173913044,3,28,100.0
GUJARAT,VALSAD,Valsad,462.0,2017,0.3457142857142857,7.875,275.1357142857143,2,28,100.0
GUJARAT,VALSAD,Valsad,462.0,2018,0.4785714285714286,7.921428571428572,264.2857142857143,2,28,100.0
HARYANA,AMBALA,Ambala,58.0,2011,0.7330769230769232,7.955365891366213,314.63801180302147,0,37,100.0
HARYANA,AMBALA,Ambala,58.0,2012,0.415,8.302857142857142,235.78571428571428,2,37,100.0
HARYANA,AMBALA,Ambala,58.0,2013,0.4521428571428571,8.402142857142858,228.35714285714286,1,37,100.0
HARYANA,AMBALA,Ambala,58.0,2014,0.5465384615384615,8.167692307692308,377.53846153846155,2,37,100.0
HARYANA,AMBALA,Ambala,58.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,1,37,100.0
HARYANA,AMBALA,Ambala,58.0,2016,0.5611764705882353,8.126470588235295,253.88235294117646,2,37,100.0
HARYANA,AMBALA,Ambala,58.0,2017,0.5564285714285714,7.889285714285714,433.35714285714283,2,37,100.0
HARYANA,AMBALA,Ambala,58.0,2018,0.59625,8.359444444444444,187.27777777777777,0,37,100.0
HARYANA,BHIWANI,Bhiwani,59.0,2011,1.463611111111111,7.955365891366213,314.63801180302147,1,54,100.0
HARYANA,BHIWANI,Bhiwani,59.0,2012,1.8574074074074074,8.385357142857142,702.9285714285714,3,54,100.0
HARYANA,BHIWANI,Bhiwani,59.0,2013,2.29,8.4436,357.48,3,54,100.0
HARYANA,BHIWANI,Bhiwani,59.0,2014,2.0922222222222224,8.521481481481482,542.5185185185185,4,54,100.0
HARYANA,BHIWANI,Bhiwani,59.0,2015,1.9180645161290324,8.33258064516129,531.1290322580645,3,54,100.0
HARYANA,BHIWANI,Bhiwani,59.0,2016,1.8145454545454547,8.234545454545454,705.1515151515151,3,54,100.0
HARYANA,BHIWANI,Bhiwani,59.0,2017,1.4080645161290322,8.02258064516129,768.3225806451613,2,54,100.0
HARYANA,BHIWANI,Bhiwani,59.0,2018,1.8384375,8.286249999999999,746.40625,3,54,100.0
HARYANA,FARIDABAD,Faridabad,60.0,2011,1.0785714285714285,7.955365891366213,314.63801180302147,0,19,100.0
HARYANA,FARIDABAD,Faridabad,60.0,2012,0.3,8.163333333333332,373.0,1,19,100.0
HARYANA,FARIDABAD,Faridabad,60.0,2013,0.9560000000000001,8.284,512.8,2,19,100.0
HARYANA,FARIDABAD,Faridabad,60.0,2014,0.9283333333333333,8.566666666666668,358.8333333333333,2,19,100.0
HARYANA,FARIDABAD,Faridabad,60.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,1,19,100.0
HARYANA,FARIDABAD,Faridabad,60.0,2016,0.849,8.175,514.3,2,19,100.0
HARYANA,FARIDABAD,Faridabad,60.0,2017,0.55875,8.06125,761.75,1,19,100.0
HARYANA,FARIDABAD,Faridabad,60.0,2018,1.7785714285714287,7.612857142857143,850.0,3,19,100.0
HARYANA,FATEHABAD,Fatehabad,61.0,2011,0.42714285714285716,7.955365891366213,314.63801180302147,0,22,100.0
HARYANA,FATEHABAD,Fatehabad,61.0,2012,0.71,8.382,509.6,1,22,100.0
HARYANA,FATEHABAD,Fatehabad,61.0,2013,0.73,8.215,686.5,1,22,100.0
HARYANA,FATEHABAD,Fatehabad,61.0,2014,1.205,8.515,530.5,2,22,100.0
HARYANA,FATEHABAD,Fatehabad,61.0,2015,2.055,8.129999999999999,908.5,3,22,100.0
HARYANA,FATEHABAD,Fatehabad,61.0,2016,0.8714285714285713,8.235714285714286,728.7142857142857,2,22,100.0
HARYANA,FATEHABAD,Fatehabad,61.0,2017,0.8085714285714286,7.977142857142857,515.8571428571429,1,22,100.0
HARYANA,FATEHABAD,Fatehabad,61.0,2018,1.3233333333333333,8.191666666666666,393.5,1,22,100.0
HARYANA,GURGAON,Marigaon,296.0,2011,1.6199999999999999,7.955365891366213,314.63801180302147,2,35,66.66666666666666
HARYANA,GURGAON,Marigaon,296.0,2012,1.1363636363636365,8.358181818181817,462.1818181818182,2,35,66.66666666666666
HARYANA,GURGAON,Marigaon,296.0,2013,0.7536,8.620000000000001,593.4,3,35,66.66666666666666
HARYANA,GURGAON,Marigaon,296.0,2014,0.7,8.047777777777778,272.22222222222223,2,35,66.66666666666666
HARYANA,GURGAON,Marigaon,296.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,35,66.66666666666666
HARYANA,GURGAON,Marigaon,296.0,2016,0.7945,8.283333333333333,519.9047619047619,2,35,66.66666666666666
HARYANA,GURGAON,Marigaon,296.0,2017,0.7847368421052632,8.198421052631579,482.89473684210526,1,35,66.66666666666666
HARYANA,GURGAON,Marigaon,296.0,2018,0.5988235294117646,8.143684210526317,536.5263157894736,2,35,66.66666666666666
HARYANA,HISAR,Hisar,63.0,2011,0.9667999999999999,7.955365891366213,314.63801180302147,1,54,100.0
HARYANA,HISAR,Hisar,63.0,2012,2.1220689655172413,8.524137931034483,612.8620689655172,4,54,100.0
HARYANA,HISAR,Hisar,63.0,2013,0.7959259259259258,8.141481481481481,451.18518518518516,2,54,100.0
HARYANA,HISAR,Hisar,63.0,2014,1.3254545454545454,8.524545454545454,622.4090909090909,3,54,100.0
HARYANA,HISAR,Hisar,63.0,2015,1.1325,8.4475,509.1666666666667,1,54,100.0
HARYANA,HISAR,Hisar,63.0,2016,1.2996944444444445,8.435,614.2222222222222,2,54,100.0
HARYANA,HISAR,Hisar,63.0,2017,1.6847222222222222,7.991666666666666,617.3333333333334,3,54,100.0
HARYANA,HISAR,Hisar,63.0,2018,1.1102702702702703,8.271282051282052,726.4620512820513,2,54,100.0
HARYANA,JHAJJAR,Jhajjar,64.0,2011,0.9253333333333333,7.955365891366213,314.63801180302147,1,30,100.0
HARYANA,JHAJJAR,Jhajjar,64.0,2012,1.410909090909091,8.28,643.4,3,30,100.0
HARYANA,JHAJJAR,Jhajjar,64.0,2013,1.5985714285714285,8.362857142857143,566.2857142857143,3,30,100.0
HARYANA,JHAJJAR,Jhajjar,64.0,2014,2.469411764705882,8.585294117647058,830.8823529411765,4,30,100.0
HARYANA,JHAJJAR,Jhajjar,64.0,2015,1.473888888888889,8.222777777777777,597.5555555555555,2,30,100.0
HARYANA,JHAJJAR,Jhajjar,64.0,2016,3.353529411764706,8.085294117647058,630.3529411764706,3,30,100.0
HARYANA,JHAJJAR,Jhajjar,64.0,2017,1.318125,8.121875,796.75,2,30,100.0
HARYANA,JHAJJAR,Jhajjar,64.0,2018,2.117692307692308,8.104000000000001,987.8666666666667,3,30,100.0
HARYANA,JIND,Jind,65.0,2011,1.7545454545454546,7.955365891366213,314.63801180302147,1,45,100.0
HARYANA,JIND,Jind,65.0,2012,1.6029411764705883,8.626470588235295,375.1764705882353,3,45,100.0
HARYANA,JIND,Jind,65.0,2013,1.7266666666666666,8.421666666666667,423.9166666666667,3,45,100.0
HARYANA,JIND,Jind,65.0,2014,3.4130769230769236,8.69076923076923,399.46153846153845,3,45,100.0
HARYANA,JIND,Jind,65.0,2015,1.3741666666666668,8.536666666666667,327.5,2,45,100.0
HARYANA,JIND,Jind,65.0,2016,1.897777777777778,8.260555555555555,425.0,2,45,100.0
HARYANA,JIND,Jind,65.0,2017,0.6114285714285714,8.360666666666667,378.2,1,45,100.0
HARYANA,JIND,Jind,65.0,2018,1.72,8.366315789473685,433.8421052631579,2,45,100.0
HARYANA,KAITHAL,Kaithal,66.0,2011,1.1766666666666665,7.955365891366213,314.63801180302147,1,42,100.0
HARYANA,KAITHAL,Kaithal,66.0,2012,2.3878947368421053,8.572105263157894,358.94736842105266,4,42,100.0
HARYANA,KAITHAL,Kaithal,66.0,2013,1.2766666666666668,8.460952380952381,368.3809523809524,2,42,100.0
HARYANA,KAITHAL,Kaithal,66.0,2014,2.1822222222222223,7.942105263157895,468.8421052631579,3,42,100.0
HARYANA,KAITHAL,Kaithal,66.0,2015,1.6766666666666667,8.595,367.27777777777777,4,42,100.0
HARYANA,KAITHAL,Kaithal,66.0,2016,3.218095238095238,8.433333333333334,337.14285714285717,3,42,100.0
HARYANA,KAITHAL,Kaithal,66.0,2017,0.5716666666666667,8.290909090909091,499.27272727272725,1,42,100.0
HARYANA,KAITHAL,Kaithal,66.0,2018,0.6207692307692307,8.143461538461539,350.0,1,42,100.0
HARYANA,KARNAL,Karnal,67.0,2011,0.974375,7.955365891366213,314.63801180302147,0,82,100.0
HARYANA,KARNAL,Karnal,67.0,2012,1.0763636363636364,8.555652173913044,221.8695652173913,2,82,100.0
HARYANA,KARNAL,Karnal,67.0,2013,0.8408333333333333,8.335833333333333,223.95833333333334,1,82,100.0
HARYANA,KARNAL,Karnal,67.0,2014,1.3619354838709676,8.03516129032258,229.25806451612902,1,82,100.0
HARYANA,KARNAL,Karnal,67.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,82,100.0
HARYANA,KARNAL,Karnal,67.0,2016,0.8355555555555556,8.514782608695652,219.52173913043478,2,82,100.0
HARYANA,KARNAL,Karnal,67.0,2017,0.8066666666666668,8.33037037037037,236.85185185185185,1,82,100.0
HARYANA,KARNAL,Karnal,67.0,2018,0.658,8.356923076923078,199.76923076923077,0,82,100.0
HARYANA,KURUKSHETRA,Kurukshetra,68.0,2011,0.58,7.955365891366213,314.63801180302147,0,41,100.0
HARYANA,KURUKSHETRA,Kurukshetra,68.0,2012,0.8714285714285713,8.547857142857143,175.07142857142858,1,41,100.0
HARYANA,KURUKSHETRA,Kurukshetra,68.0,2013,0.6325,8.23125,175.8125,0,41,100.0
HARYANA,KURUKSHETRA,Kurukshetra,68.0,2014,0.524375,7.600625,255.0625,1,41,100.0
HARYANA,KURUKSHETRA,Kurukshetra,68.0,2015,0.31,8.79,113.0,1,41,100.0
HARYANA,KURUKSHETRA,Kurukshetra,68.0,2016,0.5051851851851852,8.488518518518518,159.2962962962963,0,41,100.0
HARYANA,KURUKSHETRA,Kurukshetra,68.0,2017,0.5974999999999999,8.2655,180.1,0,41,100.0
HARYANA,KURUKSHETRA,Kurukshetra,68.0,2018,0.6666666666666666,8.361904761904762,160.47619047619048,0,41,100.0
HARYANA,MAHENDRAGARH,Mahendragarh,69.0,2011,1.2950000000000002,7.86,100.0,1,20,100.0
HARYANA,MAHENDRAGARH,Mahendragarh,69.0,2012,1.15,8.3275,280.25,2,20,100.0
HARYANA,MAHENDRAGARH,Mahendragarh,69.0,2013,0.6633333333333334,8.35,380.0,2,20,100.0
HARYANA,MAHENDRAGARH,Mahendragarh,69.0,2014,0.56,8.04,333.0,2,20,100.0
HARYANA,MAHENDRAGARH,Mahendragarh,69.0,2015,2.2255555555555557,8.33,249.11111111111111,3,20,100.0
HARYANA,MAHENDRAGARH,Mahendragarh,69.0,2016,2.013,8.41,330.0,4,20,100.0
HARYANA,MAHENDRAGARH,Mahendragarh,69.0,2017,2.5985714285714288,8.057142857142857,780.7142857142857,3,20,100.0
HARYANA,MAHENDRAGARH,Mahendragarh,69.0,2018,0.8222222222222222,8.273333333333333,469.6666666666667,1,20,100.0
HARYANA,MEWAT,Rewa,424.0,2011,0.8233333333333334,7.955365891366213,314.63801180302147,0,23,66.66666666666666
HARYANA,MEWAT,Rewa,424.0,2012,0.41545454545454547,8.323636363636364,700.0,2,23,66.66666666666666
HARYANA,MEWAT,Rewa,424.0,2013,0.5066666666666667,8.176666666666668,566.0,1,23,66.66666666666666
HARYANA,MEWAT,Rewa,424.0,2014,0.86,8.455555555555556,370.44444444444446,2,23,66.66666666666666
HARYANA,MEWAT,Rewa,424.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,1,23,66.66666666666666
HARYANA,MEWAT,Rewa,424.0,2016,0.8064285714285714,8.318571428571428,738.2857142857143,2,23,66.66666666666666
HARYANA,MEWAT,Rewa,424.0,2017,0.984,7.982000000000001,796.6,2,23,66.66666666666666
HARYANA,MEWAT,Rewa,424.0,2018,0.5078571428571429,7.819285714285714,696.5714285714286,2,23,66.66666666666666
HARYANA,PALWAL,Palwal,619.0,2011,1.9233333333333331,7.955365891366213,314.63801180302147,2,27,100.0
HARYANA,PALWAL,Palwal,619.0,2012,1.25375,8.57375,438.5,2,27,100.0
HARYANA,PALWAL,Palwal,619.0,2013,1.0857142857142856,8.357142857142858,402.7142857142857,2,27,100.0
HARYANA,PALWAL,Palwal,619.0,2014,1.2384615384615385,8.71,697.3076923076923,3,27,100.0
HARYANA,PALWAL,Palwal,619.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,1,27,100.0
HARYANA,PALWAL,Palwal,619.0,2016,1.9447826086956521,8.378695652173914,554.2173913043479,3,27,100.0
HARYANA,PALWAL,Palwal,619.0,2017,1.6265,7.8950000000000005,644.75,2,27,100.0
HARYANA,PALWAL,Palwal,619.0,2018,1.2252173913043478,7.882173913043478,493.5652173913044,1,27,100.0
HARYANA,PANCHKULA,Panchkula,70.0,2011,0.26333333333333336,7.955365891366213,314.63801180302147,0,29,100.0
HARYANA,PANCHKULA,Panchkula,70.0,2012,0.155,8.110000000000001,201.0,1,29,100.0
HARYANA,PANCHKULA,Panchkula,70.0,2013,0.166,8.038,163.2,0,29,100.0
HARYANA,PANCHKULA,Panchkula,70.0,2014,0.17666666666666667,7.653333333333333,309.3333333333333,2,29,100.0
HARYANA,PANCHKULA,Panchkula,70.0,2015,0.20857142857142857,8.274444444444445,173.0,1,29,100.0
HARYANA,PANCHKULA,Panchkula,70.0,2016,0.21285714285714286,8.372857142857143,151.85714285714286,0,29,100.0
HARYANA,PANCHKULA,Panchkula,70.0,2017,0.37941176470588234,7.916470588235295,245.2941176470588,1,29,100.0
HARYANA,PANCHKULA,Panchkula,70.0,2018,0.1988235294117647,7.766500000000001,240.25,1,29,100.0
HARYANA,PANIPAT,Panipat,71.0,2011,1.4794117647058822,7.955365891366213,314.63801180302147,0,37,100.0
HARYANA,PANIPAT,Panipat,71.0,2012,2.0217647058823527,8.544117647058824,328.47058823529414,3,37,100.0
HARYANA,PANIPAT,Panipat,71.0,2013,1.5646666666666667,8.432666666666668,266.2,2,37,100.0
HARYANA,PANIPAT,Panipat,71.0,2014,1.5635714285714286,8.17357142857143,264.0,2,37,100.0
HARYANA,PANIPAT,Panipat,71.0,2015,0.897,8.559999999999999,312.9,2,37,100.0
HARYANA,PANIPAT,Panipat,71.0,2016,0.8964705882352941,8.40764705882353,317.1764705882353,1,37,100.0
HARYANA,PANIPAT,Panipat,71.0,2017,1.4029411764705884,8.47764705882353,297.70588235294116,1,37,100.0
HARYANA,PANIPAT,Panipat,71.0,2018,1.1688888888888889,8.512105263157894,246.21052631578948,2,37,100.0
HARYANA,REWARI,Rewari,72.0,2011,0.6111111111111112,7.955365891366213,314.63801180302147,1,25,100.0
HARYANA,REWARI,Rewari,72.0,2012,0.7814285714285714,8.43,770.1428571428571,2,25,100.0
HARYANA,REWARI,Rewari,72.0,2013,0.364,8.11,326.2,2,25,100.0
HARYANA,REWARI,Rewari,72.0,2014,0.975,8.345,378.8,2,25,100.0
HARYANA,REWARI,Rewari,72.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,1,25,100.0
HARYANA,REWARI,Rewari,72.0,2016,3.268333333333333,8.495833333333334,618.75,3,25,100.0
HARYANA,REWARI,Rewari,72.0,2017,1.001,8.219,376.3,1,25,100.0
HARYANA,REWARI,Rewari,72.0,2018,0.5366666666666666,8.200833333333334,565.25,1,25,100.0
HARYANA,ROHTAK,Rohtak,73.0,2011,0.828125,7.955365891366213,314.63801180302147,1,17,100.0
HARYANA,ROHTAK,Rohtak,73.0,2012,2.6815384615384614,8.646923076923077,458.38461538461536,4,17,100.0
HARYANA,ROHTAK,Rohtak,73.0,2013,1.2107692307692308,8.12923076923077,590.3846153846154,2,17,100.0
HARYANA,ROHTAK,Rohtak,73.0,2014,2.042307692307692,8.69923076923077,497.0769230769231,4,17,100.0
HARYANA,ROHTAK,Rohtak,73.0,2015,1.1984615384615385,8.237692307692308,555.7692307692307,3,17,100.0
HARYANA,ROHTAK,Rohtak,73.0,2016,2.0483333333333333,8.165000000000001,527.0,3,17,100.0
HARYANA,ROHTAK,Rohtak,73.0,2017,0.8754545454545455,8.148181818181818,426.1818181818182,2,17,100.0
HARYANA,ROHTAK,Rohtak,73.0,2018,1.4377272727272727,8.281818181818181,507.3636363636364,2,17,100.0
HARYANA,SIRSA,Sirsa,74.0,2011,0.2673333333333333,7.955365891366213,314.63801180302147,1,59,100.0
HARYANA,SIRSA,Sirsa,74.0,2012,0.9717391304347827,8.431739130434783,773.2608695652174,1,59,100.0
HARYANA,SIRSA,Sirsa,74.0,2013,2.068947368421053,8.245263157894737,652.5263157894736,3,59,100.0
HARYANA,SIRSA,Sirsa,74.0,2014,1.7975999999999999,8.439615384615385,759.0769230769231,2,59,100.0
HARYANA,SIRSA,Sirsa,74.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,59,100.0
HARYANA,SIRSA,Sirsa,74.0,2016,1.381470588235294,8.386216216216217,675.3513513513514,2,59,100.0
HARYANA,SIRSA,Sirsa,74.0,2017,3.1354545454545453,8.090303030303032,885.4545454545455,3,59,100.0
HARYANA,SIRSA,Sirsa,74.0,2018,1.6180645161290321,8.370000000000001,364.48387096774195,3,59,100.0
HARYANA,SONIPAT,Sonipat,75.0,2011,1.0815384615384616,7.955365891366213,314.63801180302147,0,57,100.0
HARYANA,SONIPAT,Sonipat,75.0,2012,1.3759375,8.5103125,617.40625,3,57,100.0
HARYANA,SONIPAT,Sonipat,75.0,2013,0.9371428571428572,8.263809523809524,413.8095238095238,1,57,100.0
HARYANA,SONIPAT,Sonipat,75.0,2014,1.1957692307692307,7.996153846153846,432.65384615384613,1,57,100.0
HARYANA,SONIPAT,Sonipat,75.0,2015,1.549689655172414,8.442,414.6333333333333,2,57,100.0
HARYANA,SONIPAT,Sonipat,75.0,2016,1.117948717948718,8.378717948717949,435.7471794871795,1,57,100.0
HARYANA,SONIPAT,Sonipat,75.0,2017,0.706764705882353,8.426388888888889,460.1111111111111,1,57,100.0
HARYANA,SONIPAT,Sonipat,75.0,2018,1.3094444444444444,8.438108108108107,422.8378378378378,1,57,100.0
HARYANA,YAMUNANAGAR,Yamunanagar,76.0,2011,0.30333333333333334,7.955365891366213,314.63801180302147,0,42,100.0
HARYANA,YAMUNANAGAR,Yamunanagar,76.0,2012,0.2736363636363637,8.324615384615385,219.6153846153846,1,42,100.0
HARYANA,YAMUNANAGAR,Yamunanagar,76.0,2013,0.24799999999999997,8.325333333333333,212.46666666666667,1,42,100.0
HARYANA,YAMUNANAGAR,Yamunanagar,76.0,2014,0.37733333333333335,8.596666666666666,153.4,1,42,100.0
HARYANA,YAMUNANAGAR,Yamunanagar,76.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,1,42,100.0
HARYANA,YAMUNANAGAR,Yamunanagar,76.0,2016,0.2945,7.8985,171.45,1,42,100.0
HARYANA,YAMUNANAGAR,Yamunanagar,76.0,2017,0.3623529411764706,8.050588235294116,233.52941176470588,1,42,100.0
HARYANA,YAMUNANAGAR,Yamunanagar,76.0,2018,0.5194736842105264,8.276842105263157,148.94736842105263,0,42,100.0
HIMACHAL PRADESH,CHAMBA,Chamba,16.0,2011,0.6499429197635515,7.955365891366213,314.63801180302147,0,1,100.0
HIMACHAL PRADESH,CHAMBA,Chamba,16.0,2012,0.6499429197635515,7.955365891366213,314.63801180302147,0,1,100.0
HIMACHAL PRADESH,CHAMBA,Chamba,16.0,2013,0.6499429197635515,7.955365891366213,314.63801180302147,0,1,100.0
HIMACHAL PRADESH,CHAMBA,Chamba,16.0,2014,0.6499429197635515,7.955365891366213,314.63801180302147,0,1,100.0
HIMACHAL PRADESH,CHAMBA,Chamba,16.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,1,100.0
HIMACHAL PRADESH,CHAMBA,Chamba,16.0,2016,0.6499429197635515,7.955365891366213,314.63801180302147,0,1,100.0
HIMACHAL PRADESH,CHAMBA,Chamba,16.0,2017,0.6499429197635515,7.955365891366213,314.63801180302147,0,1,100.0
HIMACHAL PRADESH,CHAMBA,Chamba,16.0,2018,0.27,8.41,0.0,0,1,100.0
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,17.0,2011,0.15,8.325,181.25,0,5,100.0
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,17.0,2012,0.13,8.094999999999999,142.5,0,5,100.0
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,17.0,2013,0.22333333333333336,8.41,190.0,0,5,100.0
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,17.0,2014,0.6499429197635515,7.955365891366213,314.63801180302147,0,5,100.0
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,17.0,2015,0.1366666666666667,8.209999999999999,105.0,0,5,100.0
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,17.0,2016,0.6499429197635515,7.955365891366213,314.63801180302147,0,5,100.0
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,17.0,2017,0.6499429197635515,7.955365891366213,314.63801180302147,0,5,100.0
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,17.0,2018,0.115,8.2975,0.0,0,5,100.0
HIMACHAL PRADESH,KANGRA,Kangra,18.0,2011,0.14857142857142858,8.2788,179.0,0,47,100.0
HIMACHAL PRADESH,KANGRA,Kangra,18.0,2012,0.18,8.08,160.0,0,47,100.0
HIMACHAL PRADESH,KANGRA,Kangra,18.0,2013,0.2245,8.134545454545455,222.5,1,47,100.0
HIMACHAL PRADESH,KANGRA,Kangra,18.0,2014,0.213,7.744,162.1,0,47,100.0
HIMACHAL PRADESH,KANGRA,Kangra,18.0,2015,0.14222222222222222,7.779444444444445,180.34444444444443,0,47,100.0
HIMACHAL PRADESH,KANGRA,Kangra,18.0,2016,0.6499429197635515,7.955365891366213,314.63801180302147,0,47,100.0
HIMACHAL PRADESH,KANGRA,Kangra,18.0,2017,0.6499429197635515,7.955365891366213,314.63801180302147,0,47,100.0
HIMACHAL PRADESH,KANGRA,Kangra,18.0,2018,0.15,27.205454545454543,0.0,1,47,100.0
HIMACHAL PRADESH,KULLU,Kullu,20.0,2011,0.705,8.466666666666667,153.33333333333334,0,3,100.0
HIMACHAL PRADESH,KULLU,Kullu,20.0,2012,0.24666666666666667,8.03,181.66666666666666,1,3,100.0
HIMACHAL PRADESH,KULLU,Kullu,20.0,2013,0.6499429197635515,7.955365891366213,314.63801180302147,0,3,100.0
HIMACHAL PRADESH,KULLU,Kullu,20.0,2014,0.6499429197635515,7.955365891366213,314.63801180302147,0,3,100.0
HIMACHAL PRADESH,KULLU,Kullu,20.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,3,100.0
HIMACHAL PRADESH,KULLU,Kullu,20.0,2016,0.6499429197635515,7.955365891366213,314.63801180302147,0,3,100.0
